job_position_name,matched_score,predicted_score
Executive - VAT,0.65,0.6036855559593669
Project Coordinator (Civil),0.55,0.6036019231201875
Data Engineer,0.683333333,0.6035899295648137
Executive - VAT,0.65,0.6035824111869891
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.563333333,0.6034407675182729
DevOps Engineer,0.596666667,0.6034070767043169
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.466666667,0.6034055955148045
Executive - VAT,0.543333333,0.6033712636581712
Data Engineer,0.616666667,0.6033111603195302
Sr.Officer / Executive - Internal Audit,0.5,0.6032596058734218
Sr.Officer / Executive - Internal Audit,0.683333333,0.6031761787555936
AI Engineer,0.726666667,0.6031556212358835
Civil Engineer,0.55,0.6031089292443712
Management Trainee - Mechanical,0.65,0.6029984724008258
Civil Engineer,0.783333333,0.602926554952051
Marketing Officer,0.626666667,0.6028778582258694
Sr.Officer / Executive - Internal Audit,0.603333333,0.6028722452205945
Senior Software Engineer,0.483333333,0.6028704545723561
Machine Learning (ML) Engineer,0.683333333,0.6028266786519059
Marketing Officer,0.626666667,0.6026759550577837
Management Trainee - Mechanical,0.583333333,0.6025804370513028
Marketing Officer,0.716666667,0.6025297809180558
Marketing Officer,0.65,0.6024232170473159
Senior iOS Engineer,0.35,0.6024162693572174
Senior Software Engineer,0.383333333,0.6024112434883836
Executive - VAT,0.463333333,0.6022817353320146
Executive - VAT,0.62,0.6022799507569061
Marketing Officer,0.65,0.6022233867559736
DevOps Engineer,0.483333333,0.6022174244337334
Senior Software Engineer,0.566666667,0.6021792578258317
Executive - VAT,0.65,0.6021400042238139
Data Engineer,0.44,0.6021089094525265
HR Officer,0.343333333,0.6020436925668287
Management Trainee - Mechanical,0.65,0.6020407576068298
Data Science Engineer,0.546666667,0.6020070698581468
Project Coordinator (Civil),0.65,0.6019100816153036
Project Coordinator (Civil),0.65,0.601879066706031
"Manager- Human Resource Management (HRM)
",0.65,0.6018788751524067
Sr.Officer / Executive - Internal Audit,0.65,0.6016176767918346
Civil Engineer,0.6,0.6016145660439378
Data Engineer,0.476666667,0.6015302934302127
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.593333333,0.6013995349228898
Executive - VAT,0.526666667,0.6013368753585822
HR Officer,0.65,0.6012964590481196
Marketing Officer,0.65,0.6012686740774653
Marketing Officer,0.683333333,0.6012035800041948
Executive - VAT,0.6,0.6011532842662598
HR Officer,0.65,0.6010790123379969
Marketing Officer,0.65,0.6010162326503781
HR Officer,0.65,0.6009099481763519
Marketing Officer,0.65,0.6009045968626525
Marketing Officer,0.65,0.6008603686706454
Mechanical Designer,0.65,0.6008488001580427
Executive - VAT,0.65,0.6006426542901866
AI Engineer,0.566666667,0.6006167532151097
Sr.Officer / Executive - Internal Audit,0.65,0.6006114496866835
Machine Learning (ML) Engineer,0.683333333,0.6005198738177597
Sr.Officer / Executive - Internal Audit,0.65,0.600488280215594
HR Officer,0.65,0.6003717813139577
"Full Stack Developer (Python,React js)",0.526666667,0.6003233839304363
Civil Engineer,0.516666667,0.6003001425554234
HR Officer,0.593333333,0.600297114605437
Executive - VAT,0.58,0.6002728981983393
Project Coordinator (Civil),0.55,0.6002114866860453
Project Coordinator (Civil),0.65,0.6001745787763746
Project Coordinator (Civil),0.65,0.6001680573968463
Mechanical Engineer,0.65,0.5999802752199405
Marketing Officer,0.816666667,0.5999483043983741
Intern (Generative AI Engineering - 2D/3D Image Generation),0.216666667,0.599892913757546
Executive - VAT,0.65,0.5996607910940261
Marketing Officer,0.65,0.5996458694529387
Project Coordinator (Civil),0.55,0.5996453366325503
"Manager- Human Resource Management (HRM)
",0.726666667,0.5995812290838571
Marketing Officer,0.683333333,0.5995592690157675
"Full Stack Developer (Python,React js)",0.65,0.5994045765798064
"Manager- Human Resource Management (HRM)
",0.75,0.5992824839735388
Site Engineer,0.606666667,0.599250592543136
Business Development Executive,0.65,0.599220155645247
Senior iOS Engineer,0.34,0.5992157451812447
Senior Software Engineer,0.576666667,0.5991561053787262
DevOps Engineer,0.683333333,0.5991096732869045
Senior Software Engineer,0.65,0.599102671223151
Executive - VAT,0.583333333,0.5989151325413653
Project Coordinator (Civil),0.673333333,0.5988808201943814
Senior Software Engineer,0.45,0.5988105187224606
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.643333333,0.5987883495679216
HR Officer,0.583333333,0.5987783911284376
Management Trainee - Mechanical,0.543333333,0.5987593891608866
Executive - VAT,0.5,0.5986205698562075
Executive - VAT,0.616666667,0.5985825705331865
Data Engineer,0.44,0.5984910922439803
Management Trainee - Mechanical,0.616666667,0.5982740536610522
"Manager- Human Resource Management (HRM)
",0.55,0.5982516354928789
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.626666667,0.5981877023554927
HR Officer,0.483333333,0.5981855624042367
Data Science Engineer,0.516666667,0.5981735503812485
Marketing Officer,0.816666667,0.5981340971031276
Marketing Officer,0.65,0.5981000754296197
Sr.Officer / Executive - Internal Audit,0.826666667,0.5979326835403287
Mechanical Engineer,0.75,0.5976838442052362
Management Trainee - Mechanical,0.716666667,0.5975460305042034
Business Development Executive,0.683333333,0.5974614779201808
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.493333333,0.5974526991867948
Mechanical Designer,0.683333333,0.5974509119742903
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.46,0.5974335288506022
HR Officer,0.52,0.5972251547830281
Marketing Officer,0.683333333,0.5971219480477724
Project Coordinator (Civil),0.45,0.596978854992238
Executive - VAT,0.49,0.5968238523562749
AI Engineer,0.4,0.5965529534702918
Management Trainee - Mechanical,0.683333333,0.5964924527850617
Project Coordinator (Civil),0.65,0.5963006025005394
Site Engineer,0.76,0.5962762010117219
Mechanical Engineer,0.65,0.5961466189083632
Project Coordinator (Civil),0.65,0.5960711382203466
Project Coordinator (Civil),0.65,0.5960553587100008
Management Trainee - Mechanical,0.65,0.5960197998481184
Senior Software Engineer,0.616666667,0.5959826977876496
Project Coordinator (Civil),0.65,0.5959042696987485
Marketing Officer,0.65,0.595898927950493
Sr.Officer / Executive - Internal Audit,0.65,0.5958363498826033
Intern (Generative AI Engineering - 2D/3D Image Generation),0.55,0.5957363895389767
Management Trainee - Mechanical,0.65,0.5957046876162535
Mechanical Designer,0.716666667,0.5956295587437086
"Full Stack Developer (Python,React js)",0.566666667,0.5956138559959573
Marketing Officer,0.61,0.5955925221485806
Business Development Executive,0.65,0.595562104052517
Civil Engineer,0.65,0.5955267313297609
Senior Software Engineer,0.45,0.5954145411154751
HR Officer,0.65,0.5952916549968825
Management Trainee - Mechanical,0.65,0.5952406524513815
Civil Engineer,0.683333333,0.5952318090847052
Sr.Officer / Executive - Internal Audit,0.65,0.595179514183454
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.693333333,0.5951512631097424
Senior Software Engineer,0.65,0.595120695619788
HR Officer,0.62,0.5950443281636398
Executive - VAT,0.626666667,0.5950169658578318
Management Trainee - Mechanical,0.383333333,0.595001947735861
HR Officer,0.55,0.5949547384578454
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.583333333,0.5949441224785669
Executive/ Sr. Executive -IT,0.316666667,0.5949350220432925
Sr.Officer / Executive - Internal Audit,0.35,0.5949083363296971
Marketing Officer,0.683333333,0.5948920744952191
Project Coordinator (Civil),0.65,0.5948034435155609
Management Trainee - Mechanical,0.466666667,0.5945056488569703
"Manager- Human Resource Management (HRM)
",0.683333333,0.5944379734971873
Data Science Engineer,0.45,0.594413618774291
Executive - VAT,0.516666667,0.5942569326839992
Mechanical Designer,0.65,0.5942536861451165
Sr.Officer / Executive - Internal Audit,0.48,0.5941895154621518
Mechanical Engineer,0.683333,0.5940376322197067
DevOps Engineer,0.683333333,0.5940141399784397
Business Development Executive,0.44,0.5940098973052043
Mechanical Engineer,0.65,0.5938427907851672
Data Engineer,0.416666667,0.5937741719057085
Executive - VAT,0.65,0.5937527525838127
Executive - VAT,0.626666667,0.5937454366830339
Data Engineer,0.506666667,0.5937422871528617
Executive - VAT,0.506666667,0.5937074428942399
Data Engineer,0.483333333,0.593585156243935
Executive - VAT,0.56,0.5935683147656576
Project Coordinator (Civil),0.55,0.5935173587900153
Executive - VAT,0.57,0.5934432443280402
Project Coordinator (Civil),0.5,0.593354118274003
Project Coordinator (Civil),0.683333333,0.5931622990629253
Sr.Officer / Executive - Internal Audit,0.65,0.5930543721288534
HR Officer,0.65,0.5930279673638027
"Manager- Human Resource Management (HRM)
",0.583333333,0.592974681100668
Civil Engineer,0.526666667,0.5929631900695859
DevOps Engineer,0.783333333,0.5929430093864853
Site Engineer,0.716666667,0.5928517581603115
Sr.Officer / Executive - Internal Audit,0.65,0.5927981993482908
Marketing Officer,0.65,0.5927053253730423
DevOps Engineer,0.626666667,0.5926713115738462
Executive - VAT,0.583333333,0.592649925210809
Project Coordinator (Civil),0.65,0.5923990963183335
Executive - VAT,0.57,0.5923928953742785
Executive - VAT,0.48,0.5923389110179049
Data Engineer,0.583333333,0.5922973518527441
Executive - VAT,0.65,0.5922861508990155
Marketing Officer,0.726666667,0.5922818420524955
Executive - VAT,0.613333333,0.5922494564384752
HR Officer,0.65,0.5922168476747645
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.416666667,0.5921221311755569
Senior Software Engineer,0.283333333,0.5920672905194654
Marketing Officer,0.566666667,0.5920442474278681
Business Development Executive,0.583333333,0.5919850345496249
Management Trainee - Mechanical,0.543333333,0.5919056600550106
Site Engineer,0.65,0.591712083425559
Executive - VAT,0.5,0.5915931125556817
Sr.Officer / Executive - Internal Audit,0.65,0.5915239014315319
Marketing Officer,0.55,0.5914736069898702
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.85,0.5914556580629482
Executive - VAT,0.45,0.5914448149868451
Data Science Engineer,0.546666667,0.591435883409481
"Full Stack Developer (Python,React js)",0.716666667,0.5913879083228759
Executive - VAT,0.65,0.5913189745682139
Site Engineer,0.683333333,0.591246438544234
Project Coordinator (Civil),0.65,0.5912208051121918
Site Engineer,0.763,0.591201941480487
Management Trainee - Mechanical,0.54,0.591083440500538
Civil Engineer,0.716666,0.5909661163315044
Mechanical Designer,0.76,0.5908467402629695
Intern (Generative AI Engineering - 2D/3D Image Generation),0.383333333,0.5908174984686723
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.473333333,0.5908087461104458
Intern (Generative AI Engineering - 2D/3D Image Generation),0.65,0.5907495488005228
Executive - VAT,0.593333333,0.5907361210836329
Sr.Officer / Executive - Internal Audit,0.65,0.5906030828862234
Marketing Officer,0.45,0.5904477765090472
Marketing Officer,0.593333333,0.5903898039015851
Mechanical Designer,0.683333333,0.5903818990645686
Business Development Executive,0.603333333,0.5903772140983422
"Manager- Human Resource Management (HRM)
",0.716666667,0.5902751240148979
Mechanical Designer,0.75,0.5902529814593068
Marketing Officer,0.57,0.5902367486711491
Executive - VAT,0.533333333,0.5902208203343492
Management Trainee - Mechanical,0.556666667,0.590214198647581
Intern (Generative AI Engineering - 2D/3D Image Generation),0.383333333,0.5902121096920564
HR Officer,0.65,0.5901363542437976
Marketing Officer,0.46,0.5900689831982155
AI Engineer,0.45,0.5900582274672715
Data Engineer,0.35,0.590028934440556
Mechanical Engineer,0.683333333,0.5899725482082668
Mechanical Designer,0.683333333,0.5899544960627211
"Manager- Human Resource Management (HRM)
",0.55,0.5897684288068
Data Engineer,0.35,0.5897471828212755
Data Science Engineer,0.506666667,0.5897437035657974
HR Officer,0.433333333,0.5897301092262482
Marketing Officer,0.643333333,0.5897169644028734
Senior Software Engineer,0.406666667,0.5894002440691278
Marketing Officer,0.633333333,0.5893989381124674
Business Development Executive,0.553333333,0.5893876224514436
Executive/ Sr. Executive -IT,0.35,0.5893359636451321
Project Coordinator (Civil),0.65,0.589254854460051
Project Coordinator (Civil),0.65,0.5892368936699824
Data Engineer,0.35,0.589202271744574
Executive - VAT,0.583333333,0.5891734996956216
Marketing Officer,0.576666667,0.5890087068182541
Intern (Generative AI Engineering - 2D/3D Image Generation),0.473333333,0.5889986182487477
DevOps Engineer,0.55,0.588861763619577
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.716666667,0.5887865737923019
"Manager- Human Resource Management (HRM)
",0.45,0.5886763311711432
Mechanical Engineer,0.683333333,0.5886741908382866
Business Development Executive,0.416666667,0.5886620767836545
Project Coordinator (Civil),0.6,0.5884600513854272
DevOps Engineer,0.65,0.5884276850004382
Marketing Officer,0.65,0.5884226623143287
DevOps Engineer,0.34,0.5884041819259901
HR Officer,0.596666667,0.5883630742072893
Executive - VAT,0.553333333,0.5882939429487493
Marketing Officer,0.623333333,0.5882841109081592
Executive - VAT,0.62,0.5882685290169196
Data Science Engineer,0.35,0.5882298157832715
Executive - VAT,0.583333333,0.5882252535879957
Data Science Engineer,0.77,0.588165937122476
DevOps Engineer,0.45,0.5880922486269591
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.85,0.587866873694199
Sr.Officer / Executive - Internal Audit,0.58,0.5878529822824882
DevOps Engineer,0.65,0.5876847731402439
"Manager- Human Resource Management (HRM)
",0.793333333,0.5876505355934931
HR Officer,0.52,0.5875304822249988
HR Officer,0.583333333,0.5875107802413972
Mechanical Designer,0.35,0.587447913758114
Site Engineer,0.606666,0.587432856249899
Site Engineer,0.526666667,0.5874052961218188
HR Officer,0.55,0.5874006000340511
Intern (Generative AI Engineering - 2D/3D Image Generation),0.25,0.5873710575156847
Marketing Officer,0.65,0.5873678419903541
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.716666667,0.5871955817625635
"Manager- Human Resource Management (HRM)
",0.65,0.5871877180547316
Project Coordinator (Civil),0.65,0.5871668977413396
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.683333333,0.587127258570317
Data Engineer,0.45,0.5870225685725532
Site Engineer,0.65,0.5869629404280642
HR Officer,0.623333333,0.5869560759992647
Data Science Engineer,0.606666667,0.5869441802608227
Project Coordinator (Civil),0.533333333,0.5869220769934751
DevOps Engineer,0.85,0.5868880751879805
"Manager- Human Resource Management (HRM)
",0.75,0.5867815109594081
Sr.Officer / Executive - Internal Audit,0.45,0.5867488337746232
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.65,0.5866929904014605
Data Science Engineer,0.693333333,0.5865715025905466
Civil Engineer,0.6,0.5865503376114013
Marketing Officer,0.616666667,0.5863203768334141
Intern (Generative AI Engineering - 2D/3D Image Generation),0.283333333,0.5862779692852782
Mechanical Engineer,0.683333333,0.5862555341258701
Marketing Officer,0.77,0.5862349134424504
Marketing Officer,0.493333333,0.5862160212116954
Marketing Officer,0.583333333,0.5861925330573402
Civil Engineer,0.5,0.5860162400893835
Site Engineer,0.6,0.5858618974578855
Mechanical Designer,0.77,0.5858277340388984
Civil Engineer,0.726666667,0.5858017215087847
Mechanical Engineer,0.65,0.5857496213016243
Mechanical Designer,0.6,0.585709020125592
Mechanical Designer,0.45,0.5856905565832565
Management Trainee - Mechanical,0.583333333,0.5855556504787065
Data Science Engineer,0.65,0.5855361298585033
Senior iOS Engineer,0.593333333,0.5855211768403024
Project Coordinator (Civil),0.55,0.585457402379802
DevOps Engineer,0.383333333,0.585365930928799
Executive - VAT,0.466666667,0.5852851182303188
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.55,0.5851681524989015
Mechanical Engineer,0.75,0.5851302681239713
Senior iOS Engineer,0.6,0.5851148768973676
Executive/ Sr. Executive -IT,0.416666667,0.5850480125552816
Marketing Officer,0.65,0.585009864872959
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.59,0.5849438715188164
Marketing Officer,0.65,0.5849346016133713
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.683333333,0.584828225023328
Data Science Engineer,0.55,0.5847944456773916
Sr.Officer / Executive - Internal Audit,0.483333333,0.5847607017778745
Sr.Officer / Executive - Internal Audit,0.61,0.5846191535573287
Senior Software Engineer,0.65,0.584614017840116
Mechanical Engineer,0.55,0.5845240816404487
Intern (Generative AI Engineering - 2D/3D Image Generation),0.45,0.5845072461948934
"Full Stack Developer (Python,React js)",0.65,0.5844968983760526
Site Engineer,0.65,0.5844954826207586
"Manager- Human Resource Management (HRM)
",0.55,0.5844749726853812
Sr.Officer / Executive - Internal Audit,0.65,0.5843741284930737
Asst. Manager/ Manger (Administrative),0.416666667,0.584333888217988
"Manager- Human Resource Management (HRM)
",0.35,0.5843245330346761
Mechanical Designer,0.683333333,0.5843125690112133
Executive - VAT,0.556666667,0.5842008907334705
Marketing Officer,0.61,0.5841355572154622
HR Officer,0.62,0.5841235572778839
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.416666667,0.5840588803345608
Project Coordinator (Civil),0.65,0.5840543876924188
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.783333333,0.5840525181323901
Data Science Engineer,0.583333333,0.5840404253835599
HR Officer,0.6,0.5839770245735314
Network Support Engineer,0.44,0.5839695452123582
Marketing Officer,0.483333333,0.5838930744951436
HR Officer,0.783333333,0.5838786212122913
Site Engineer,0.65,0.58377562776008
Mechanical Engineer,0.55,0.5837466710944462
Mechanical Engineer,0.683333333,0.5836695552273784
Executive - VAT,0.55,0.583669470706694
Project Coordinator (Civil),0.55,0.583651682431527
HR Officer,0.613333333,0.5836343672594791
DevOps Engineer,0.62,0.5835857653510349
Executive - VAT,0.65,0.5835664560560354
Intern (Generative AI Engineering - 2D/3D Image Generation),0.516666667,0.5835319041394201
DevOps Engineer,0.516666667,0.5835255265199042
Executive - VAT,0.546666667,0.5834962257486197
Mechanical Designer,0.85,0.5834461300126597
Data Science Engineer,0.38,0.5833766891279436
Mechanical Engineer,0.716666667,0.5833569964108876
Marketing Officer,0.556666667,0.5832412848627103
HR Officer,0.646666667,0.5832368123230659
Executive - VAT,0.623333333,0.5831998818113426
Executive - VAT,0.65,0.5831682316566484
Project Coordinator (Civil),0.55,0.5831342149629668
Project Coordinator (Civil),0.683333333,0.583114020028431
Mechanical Engineer,0.45,0.5831010225938775
Marketing Officer,0.35,0.583003988098746
Executive - VAT,0.583333333,0.5829940992993605
Business Development Executive,0.583333333,0.5829598851743498
Site Engineer,0.55,0.5829266866401738
Executive - VAT,0.57,0.5828606051870574
Marketing Officer,0.66,0.5827560513443527
Marketing Officer,0.65,0.5827352013330406
Civil Engineer,0.85,0.5826967830440983
Executive/ Sr. Executive -IT,0.35,0.5825715916706057
Mechanical Engineer,0.55,0.5825472383890296
"Full Stack Developer (Python,React js)",0.716666667,0.5823768464691336
Executive - VAT,0.526666667,0.5823334445446868
Asst. Manager/ Manger (Administrative),0.45,0.5822669586714744
Project Coordinator (Civil),0.65,0.5822601037299949
Project Coordinator (Civil),0.65,0.5821837806932464
Marketing Officer,0.65,0.5821500565811565
Sr.Officer / Executive - Internal Audit,0.683333333,0.5821256359231024
"Manager- Human Resource Management (HRM)
",0.523333333,0.5821242398036589
"Manager- Human Resource Management (HRM)
",0.35,0.5820148026064641
HR Officer,0.65,0.5819812315213021
Management Trainee - Mechanical,0.783333333,0.581958284077135
HR Officer,0.62,0.58193002310236
Mechanical Designer,0.716666667,0.5819208098365275
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.683333333,0.5818651972377288
Data Science Engineer,0.61,0.5818132323751461
Mechanical Designer,0.716666667,0.5817810892283721
Sr.Officer / Executive - Internal Audit,0.65,0.5817083812975418
HR Officer,0.6,0.5816740582043045
HR Officer,0.65,0.5816209888822202
Marketing Officer,0.656666667,0.5815924374793763
Marketing Officer,0.583333333,0.5814952934010876
Mechanical Designer,0.65,0.5814723709948629
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.383333333,0.5813871583511301
Sr.Officer / Executive - Internal Audit,0.65,0.5813435250991437
Sr.Officer / Executive - Internal Audit,0.45,0.5813166487641462
Executive/ Sr. Executive -IT,0.65,0.5812854886551817
Marketing Officer,0.373333333,0.5811626012679361
Marketing Officer,0.666666667,0.5811432874374296
Civil Engineer,0.55,0.5811412780554592
Senior iOS Engineer,0.406666667,0.5810276957453024
Executive - VAT,0.523333333,0.5809065677350714
Project Coordinator (Civil),0.55,0.5809051695447521
"Manager- Human Resource Management (HRM)
",0.76,0.5808794713395851
Sr.Officer / Executive - Internal Audit,0.6,0.5808216039582001
Executive - VAT,0.616666667,0.5808195907394543
Senior Software Engineer,0.45,0.5806859600775638
Project Coordinator (Civil),0.65,0.5806682132849028
Business Development Executive,0.483333333,0.5806549173201813
DevOps Engineer,0.483333333,0.580422607338992
Project Coordinator (Civil),0.45,0.5803967701169422
Executive/ Sr. Executive -IT,0.35,0.5802857985401456
DevOps Engineer,0.623333333,0.5802646266670595
DevOps Engineer,0.416666667,0.5800393235285691
HR Officer,0.513333333,0.5800218536226823
Mechanical Engineer,0.683333333,0.5799923939464943
Marketing Officer,0.6,0.5799158830563088
Senior Software Engineer,0.55,0.5798181118223957
Senior Software Engineer,0.65,0.5797227482192451
DevOps Engineer,0.543333333,0.579695099014384
Intern (Generative AI Engineering - 2D/3D Image Generation),0.55,0.5795993106705795
Project Coordinator (Civil),0.373333333,0.579471839055314
Marketing Officer,0.626666667,0.5794056883009046
Data Engineer,0.65,0.5793746667367302
Marketing Officer,0.626666667,0.5793479989217523
Executive - VAT,0.65,0.5793186986325013
Marketing Officer,0.516666667,0.5791507668400718
Marketing Officer,0.623333333,0.5791009991207171
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.3,0.5789841493873545
Data Engineer,0.576666667,0.5789062559443224
Site Engineer,0.683333333,0.5788890353622066
Site Engineer,0.65,0.5788438462215274
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.816666667,0.5785236583060186
Data Science Engineer,0.683333333,0.5785176585386395
Data Science Engineer,0.59,0.5784773993411828
Senior iOS Engineer,0.466666667,0.5784353425909936
Marketing Officer,0.516666667,0.5783646092678998
HR Officer,0.62,0.5783630291779441
Intern (Generative AI Engineering - 2D/3D Image Generation),0.383333333,0.5783348983032821
HR Officer,0.616666667,0.5783239497990441
Management Trainee - Mechanical,0.45,0.5783173974246987
Network Support Engineer,0.28,0.5782966404201046
Civil Engineer,0.65,0.5780866639003337
Marketing Officer,0.61,0.5780631166167178
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.416666667,0.5780136555939411
Data Engineer,0.85,0.5780044975124462
Data Engineer,0.716666667,0.5778500344691476
Senior Software Engineer,0.35,0.5778497760621163
HR Officer,0.65,0.5778187989384684
Marketing Officer,0.65,0.5777093718664585
HR Officer,0.613333333,0.5773178512758007
"Full Stack Developer (Python,React js)",0.433333333,0.5772167031945395
Data Science Engineer,0.45,0.5771948298014296
HR Officer,0.616666667,0.5771772970764157
Project Coordinator (Civil),0.65,0.577152635214771
HR Officer,0.516666667,0.5770636583468365
HR Officer,0.516666667,0.5769591803865973
Intern (Generative AI Engineering - 2D/3D Image Generation),0.45,0.5769451915809711
Sr.Officer / Executive - Internal Audit,0.65,0.5768985630110024
Marketing Officer,0.55,0.5768887012229199
Civil Engineer,0.316666667,0.5768880399045281
Business Development Executive,0.666666667,0.5768504115559222
HR Officer,0.62,0.5768297375774549
Business Development Executive,0.65,0.5767499024561862
Marketing Officer,0.583333333,0.5766839723109592
Management Trainee - Mechanical,0.583333333,0.5766249691465508
Project Coordinator (Civil),0.433333333,0.5766061993159952
"Manager- Human Resource Management (HRM)
",0.716666667,0.5765738692403267
Data Engineer,0.35,0.576559458304976
Marketing Officer,0.65,0.5765268747428332
Intern (Generative AI Engineering - 2D/3D Image Generation),0.45,0.576433630636959
Marketing Officer,0.583333333,0.5764068844111594
Executive - VAT,0.383333333,0.5763964382749592
Management Trainee - Mechanical,0.476666667,0.5763860261180175
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.55,0.5763637657531127
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.486666667,0.5763443111818279
Civil Engineer,0.633333333,0.5763401618306032
Business Development Executive,0.65,0.576285672752877
DevOps Engineer,0.506666667,0.576283316031228
Executive - VAT,0.553333333,0.5762734701130113
AI Engineer,0.483333333,0.5762632991345267
Executive - VAT,0.576666667,0.5761970416637213
Data Engineer,0.35,0.5761900010663156
Executive - VAT,0.523333333,0.5761873628961004
Civil Engineer,0.65,0.5761828250272804
Mechanical Engineer,0.65,0.5761801256853881
Mechanical Designer,0.643333333,0.5760574711338741
Intern (Generative AI Engineering - 2D/3D Image Generation),0.683333333,0.5759975330849677
Mechanical Designer,0.55,0.5759367336972647
Civil Engineer,0.65,0.5758861422817536
Sr.Officer / Executive - Internal Audit,0.35,0.5757054293901566
Mechanical Engineer,0.793333333,0.5754326633999947
HR Officer,0.553333333,0.5754048267968016
Mechanical Designer,0.683333333,0.5752666816034394
Executive - VAT,0.616666667,0.5751667941623901
Project Coordinator (Civil),0.65,0.5751630407929798
Marketing Officer,0.683333333,0.5750492592373319
Executive - VAT,0.65,0.575023331093366
Business Development Executive,0.586666667,0.574972369449296
HR Officer,0.583333333,0.5748862002122128
Mechanical Engineer,0.45,0.5748643647214933
Business Development Executive,0.683333333,0.5747451265960613
Business Development Executive,0.65,0.5745630817501276
Marketing Officer,0.65,0.5742946451325727
Asst. Manager/ Manger (Administrative),0.583333333,0.5742790135487076
"Manager- Human Resource Management (HRM)
",0.77,0.5742570537770404
"Manager- Human Resource Management (HRM)
",0.55,0.5742370188191642
Business Development Executive,0.65,0.5742105479954001
Project Coordinator (Civil),0.45,0.5741867228712279
Executive - VAT,0.75,0.5741450841277855
Management Trainee - Mechanical,0.516666667,0.5741254343473553
Marketing Officer,0.65,0.5739340433844523
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.55,0.5739323272076456
HR Officer,0.6,0.573761350352323
Mechanical Designer,0.716666667,0.5737099606292954
Executive - VAT,0.56,0.5736402935086068
HR Officer,0.623333333,0.5736052331985172
Data Engineer,0.48,0.5734818354885308
Site Engineer,0.573333333,0.5733390000299801
Sr.Officer / Executive - Internal Audit,0.52,0.5733379382731159
Executive/ Sr. Executive -IT,0.55,0.5733287774002543
Civil Engineer,0.683333333,0.5732569443285795
Management Trainee - Mechanical,0.516666667,0.5731893917473389
Civil Engineer,0.65,0.5731815269138038
Mechanical Designer,0.716666667,0.5731613752522893
HR Officer,0.6,0.5731028794454441
Intern (Generative AI Engineering - 2D/3D Image Generation),0.55,0.5730362663766669
Marketing Officer,0.65,0.5728165552220496
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.683333333,0.57275641523246
Project Coordinator (Civil),0.55,0.5727295559563822
Mechanical Engineer,0.683333333,0.5727032029178561
Marketing Officer,0.613333333,0.5724633029530378
Management Trainee - Mechanical,0.516666667,0.5724431911335047
Site Engineer,0.716666667,0.5724311711197805
Senior iOS Engineer,0.35,0.5722237945261303
Executive - VAT,0.55,0.5722027651101631
Machine Learning (ML) Engineer,0.283333333,0.5721943234166655
Project Coordinator (Civil),0.616666667,0.5721740589911033
Intern (Generative AI Engineering - 2D/3D Image Generation),0.433333333,0.5721535855144395
Executive - VAT,0.65,0.5721473125915536
Civil Engineer,0.346666667,0.5720903087192469
Marketing Officer,0.716666667,0.5720776534052644
Project Coordinator (Civil),0.45,0.5720603423786706
Marketing Officer,0.62,0.5720490668008439
Management Trainee - Mechanical,0.483333333,0.5720157530022213
Executive - VAT,0.6,0.5719901301704112
Business Development Executive,0.583333333,0.5719754730037488
DevOps Engineer,0.433333333,0.5718933416073018
Project Coordinator (Civil),0.65,0.5718242027938862
Marketing Officer,0.493333333,0.5718202543110054
HR Officer,0.483333333,0.5718100312502634
Mechanical Engineer,0.45,0.5717991912679586
Mechanical Engineer,0.65,0.5716594863846065
Data Engineer,0.38,0.5715458878542758
HR Officer,0.383333333,0.5714614946849038
Site Engineer,0.116666667,0.5714193246233333
Marketing Officer,0.65,0.57136135348527
